cwt_data,label,stft_data
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_25.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_25.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_250.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_250.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_251.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_251.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_252.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_252.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_253.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_253.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_254.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_254.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_255.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_255.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_256.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_256.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_257.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_257.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_258.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_258.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_259.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_259.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_26.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_26.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_260.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_260.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_261.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_261.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_262.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_262.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_263.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_263.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_264.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_264.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_265.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_265.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_266.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_266.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_267.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_267.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_268.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_268.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_269.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_269.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_27.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_27.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_270.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_270.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_271.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_271.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_272.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_272.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_273.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_273.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_274.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_274.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_275.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_275.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_276.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_276.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_277.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_277.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_278.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_278.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_279.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_279.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_28.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_28.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_280.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_280.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_281.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_281.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_282.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_282.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_283.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_283.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_284.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_284.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_285.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_285.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_286.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_286.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_287.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_287.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_288.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_288.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_289.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_289.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_29.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_29.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_290.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_290.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_291.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_291.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_292.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_292.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_293.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_293.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_294.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_294.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_295.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_295.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_296.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_296.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_297.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_297.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_298.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_298.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_299.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_299.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_3.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_3.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_30.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_30.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_300.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_300.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_301.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_301.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_302.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_302.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_303.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_303.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_304.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_304.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_305.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_305.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_306.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_306.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_307.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_307.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_308.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_308.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_309.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_309.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_31.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_31.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_310.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_310.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_311.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_311.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_312.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_312.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_313.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_313.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_314.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_314.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_315.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_315.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_316.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_316.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_317.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_317.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_318.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_318.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_319.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_319.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_32.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_32.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_320.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_320.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_321.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_321.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_322.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_322.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_323.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_323.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_324.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_324.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_325.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_325.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_326.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_326.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_327.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_327.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_328.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_328.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_329.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_329.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_33.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_33.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_330.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_330.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_331.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_331.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_332.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_332.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_333.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_333.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_334.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_334.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\3\3_335.png,3,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\3\3_335.png
